stem,source_format,stat_type,gov_org,cell,rule_id,n_tables,n_tables_pass,n_tables_fail,n_tables_abstain,file_state,c1_passed,c1_skipped
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L1-07,10,10,0,0,pass,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L1-08,10,10,0,0,pass,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L1-09,10,0,0,10,abstain,True,True
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L1-10,10,10,0,0,pass,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L1-11,10,10,0,0,pass,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L1-12,10,0,10,0,fail,False,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L1-13,10,10,0,0,pass,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L2-01,10,10,0,0,pass,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L2-02,10,0,10,0,fail,False,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L2-03,10,0,10,0,fail,False,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L2-04,10,0,0,10,abstain,True,True
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L2-05,10,0,0,10,abstain,True,True
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L2-06,10,10,0,0,pass,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-01,10,0,10,0,fail,False,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-02,10,0,0,10,abstain,True,True
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-03,10,0,0,10,abstain,True,True
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-04,10,0,10,0,fail,False,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-05,10,10,0,0,pass,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-06,10,0,0,10,abstain,True,False
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-07,10,0,0,10,abstain,True,True
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-08,10,0,0,10,abstain,True,True
00200051_000010622544,xlsx,業務統計,総務省,業務統計×総務省,L3-09,10,10,0,0,pass,True,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-01,716,716,0,0,pass,True,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-02,716,0,27,689,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-03,716,188,191,337,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-04,716,78,638,0,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-05,716,716,0,0,pass,True,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-06,716,562,154,0,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-07,716,681,35,0,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-08,716,716,0,0,pass,True,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-09,716,0,0,716,abstain,True,True
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-10,716,702,14,0,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-11,716,716,0,0,pass,True,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-12,716,584,132,0,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L1-13,716,576,140,0,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L2-01,716,716,0,0,pass,True,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L2-02,716,81,4,631,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L2-03,716,19,91,606,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L2-04,716,0,0,716,abstain,True,True
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L2-05,716,0,0,716,abstain,True,True
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L2-06,716,715,1,0,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-01,716,16,700,0,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-02,716,0,0,716,abstain,True,True
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-03,716,0,0,716,abstain,True,True
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-04,716,102,8,606,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-05,716,110,0,606,pass,True,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-06,716,30,2,684,fail,False,False
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-07,716,0,0,716,abstain,True,True
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-08,716,0,0,716,abstain,True,True
00200201_000008175449,xls,業務統計,総務省,業務統計×総務省,L3-09,716,70,10,636,fail,False,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-01,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-02,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-03,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-04,20,0,20,0,fail,False,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-05,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-06,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-07,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-08,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-09,20,0,0,20,abstain,True,True
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-10,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-11,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-12,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L1-13,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L2-01,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L2-02,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L2-03,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L2-04,20,0,0,20,abstain,True,True
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L2-05,20,0,0,20,abstain,True,True
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L2-06,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-01,20,0,20,0,fail,False,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-02,20,0,0,20,abstain,True,True
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-03,20,0,0,20,abstain,True,True
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-04,20,0,20,0,fail,False,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-05,20,20,0,0,pass,True,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-06,20,0,20,0,fail,False,False
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-07,20,0,0,20,abstain,True,True
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-08,20,0,0,20,abstain,True,True
00200212_000010677445,xlsx,業務統計,総務省,業務統計×総務省,L3-09,20,20,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-01,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-02,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-03,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-04,4,0,4,0,fail,False,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-05,4,2,2,0,fail,False,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-06,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-07,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-08,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-09,4,0,0,4,abstain,True,True
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-10,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-11,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-12,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L1-13,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L2-01,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L2-02,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L2-03,4,2,2,0,fail,False,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L2-04,4,0,0,4,abstain,True,True
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L2-05,4,0,0,4,abstain,True,True
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L2-06,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-01,4,0,4,0,fail,False,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-02,4,0,0,4,abstain,True,True
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-03,4,0,0,4,abstain,True,True
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-04,4,0,4,0,fail,False,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-05,4,4,0,0,pass,True,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-06,4,0,4,0,fail,False,False
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-07,4,0,0,4,abstain,True,True
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-08,4,0,0,4,abstain,True,True
00200212_000010677460,xlsx,業務統計,総務省,業務統計×総務省,L3-09,4,4,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-01,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-02,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-03,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-04,3,0,3,0,fail,False,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-05,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-06,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-07,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-08,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-09,3,0,0,3,abstain,True,True
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-10,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-11,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-12,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L1-13,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L2-01,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L2-02,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L2-03,3,0,3,0,fail,False,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L2-04,3,1,0,2,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L2-05,3,1,0,2,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L2-06,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-01,3,0,3,0,fail,False,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-02,3,0,0,3,abstain,True,True
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-03,3,0,0,3,abstain,True,True
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-04,3,0,3,0,fail,False,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-05,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-06,3,3,0,0,pass,True,False
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-07,3,0,0,3,abstain,True,True
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-08,3,0,0,3,abstain,True,True
00200213_000010454473,xlsx,業務統計,総務省,業務統計×総務省,L3-09,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-01,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-02,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-03,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-04,3,0,3,0,fail,False,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-05,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-06,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-07,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-08,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-09,3,0,0,3,abstain,True,True
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-10,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-11,3,3,0,0,pass,True,False
00200213_000010454524,xlsx,業務統計,総務省,業務統計×総務省,L1-12,3,3,0,0,pass,True,False
